model	ndcg@10	time_per_doc
200x100x100x50	0.39088225	9.37871e-06
200x100x100x50	1.0	1.44676e-05
200x100x100x50	0.74217194	1.4948600000000001e-05
200x100x100x50	0.24238227	8.18034e-06
200x100x100x50	0.32247862	8.83854e-06
200x100x100x50	0.7856692	1.4588699999999998e-05
200x100x100x50	0.47869647	8.83879e-06
200x100x100x50	0.54926234	8.53213e-06
200x100x100x50	0.015377293	8.82702e-06
200x100x100x50	0.27948567	1.18628e-05
200x100x100x50	0.87970674	2.30368e-05
200x100x100x50	0.0	9.79107e-06
200x100x100x50	0.747272	1.23522e-05
200x100x100x50	0.4002477	1.07112e-05
200x100x100x50	0.65399545	1.20797e-05
200x100x100x50	0.19868323	1.12884e-05
200x100x100x50	0.5227383	1.27572e-05
200x100x100x50	0.623731	1.2640800000000001e-05
200x100x100x50	0.7573622	9.556430000000001e-06
200x100x100x50	0.7860734	8.20093e-06
200x100x100x50	0.74915516	1.16022e-05
200x100x100x50	0.6448245	9.9317e-06
200x100x100x50	0.49063253	9.23489e-06
200x100x100x50	0.66551334	1.161e-05
200x100x100x50	0.7990285	1.2125e-05
200x100x100x50	0.6541745	8.59758e-06
200x100x100x50	0.44270808	1.14174e-05
200x100x100x50	0.62081003	1.22014e-05
200x100x100x50	0.60319	9.914690000000001e-06
200x100x100x50	0.6675231	1.0966199999999998e-05
200x100x100x50	0.1021165	1.5979600000000002e-05
200x100x100x50	0.65672565	1.2070499999999999e-05
200x100x100x50	0.14743908	1.14276e-05
200x100x100x50	0.8225168	9.575200000000001e-06
200x100x100x50	0.86113757	1.58405e-05
200x100x100x50	0.6746277	1.09182e-05
200x100x100x50	0.5781228	1.20306e-05
200x100x100x50	0.5831335	1.00985e-05
200x100x100x50	0.4247583	9.98635e-06
200x100x100x50	0.45387718	1.5157e-05
200x100x100x50	1.0	1.02104e-05
200x100x100x50	0.6387922	1.2933399999999999e-05
200x100x100x50	0.39311838	9.12077e-06
200x100x100x50	0.63085043	9.96239e-06
200x100x100x50	0.5152456	2.9104199999999998e-05
200x100x100x50	0.1412148	1.10662e-05
200x100x100x50	0.59903413	1.1819299999999999e-05
200x100x100x50	0.4647711	9.85264e-06
200x100x100x50	0.91097987	8.998660000000001e-06
200x100x100x50	0.61422276	9.01717e-06
200x100x100x50	0.5619872	9.86722e-06
200x100x100x50	0.38611457	5.5633999999999996e-05
200x100x100x50	0.40528664	1.1755500000000001e-05
200x100x100x50	0.43731293	1.13456e-05
200x100x100x50	0.60484594	1.2645500000000001e-05
200x100x100x50	0.8793205	9.726909999999999e-06
200x100x100x50	0.5155416	7.93458e-06
200x100x100x50	0.866948	9.586719999999999e-06
200x100x100x50	0.6072197	8.95299e-06
200x100x100x50	0.7032007	1.09204e-05
200x100x100x50	0.92181873	8.41915e-06
200x100x100x50	0.39218435	1.01285e-05
200x100x100x50	0.4404958	9.80446e-06
200x100x100x50	0.41845778	8.87185e-06
200x100x100x50	0.33847877	9.68522e-06
200x100x100x50	0.6154861	9.59832e-06
200x100x100x50	0.5567789	1.04309e-05
200x100x100x50	0.62670964	9.0407e-06
200x100x100x50	0.6973276	8.79094e-06
200x100x100x50	0.5411096	8.37637e-06
200x100x100x50	0.710477	1.29211e-05
200x100x100x50	0.39657655	8.042049999999999e-06
200x100x100x50	0.5425126	1.10016e-05
200x100x100x50	0.4998131	1.31938e-05
200x100x100x50	0.15282202	1.17127e-05
200x100x100x50	0.6549259	1.13215e-05
200x100x100x50	0.3494995	1.0345400000000001e-05
200x100x100x50	0.15958908	1.07219e-05
200x100x100x50	0.65880245	1.35105e-05
200x100x100x50	0.39298016	9.23514e-06
200x100x100x50	0.73777413	9.82084e-06
200x100x100x50	0.44464207	8.8424e-06
200x100x100x50	0.26140377	9.27971e-06
200x100x100x50	0.4111044	1.119e-05
200x100x100x50	0.51924443	7.92311e-06
200x100x100x50	0.07165244	1.15239e-05
200x100x100x50	0.43376118	1.1534299999999999e-05
200x100x100x50	0.66609854	1.39797e-05
200x100x100x50	0.39300826	1.4586200000000001e-05
200x100x100x50	0.517004	9.3814e-06
200x100x100x50	0.7204438	1.12948e-05
200x100x100x50	0.8690888	1.11947e-05
200x100x100x50	0.39769647	1.05203e-05
200x100x100x50	0.6462633	1.0270399999999999e-05
200x100x100x50	0.5961728	8.866039999999999e-06
200x100x100x50	0.46065822	1.27985e-05
200x100x100x50	0.44328052	1.2121900000000002e-05
200x100x100x50	0.3610826	1.08634e-05
200x100x100x50	0.2592516	1.04081e-05
200x100x100x50	0.5738865	1.6161399999999997e-05
200x100x100x50	0.57509446	1.17521e-05
200x100x100x50	0.39899418	8.98359e-06
200x100x100x50	0.73886436	9.66698e-06
200x100x100x50	0.76907855	8.87497e-06
200x100x100x50	0.8717208	1.07984e-05
200x100x100x50	0.19101863	8.879780000000001e-06
200x100x100x50	0.44419986	1.36838e-05
200x100x100x50	0.5767963	8.53994e-06
200x100x100x50	0.5219031	1.27945e-05
200x100x100x50	0.4037074	9.24833e-06
200x100x100x50	0.7433667	9.57203e-06
200x100x100x50	0.31090525	1.1345400000000002e-05
200x100x100x50	0.5868711	1.2016e-05
200x100x100x50	0.41380835	1.09212e-05
